ID Client,Age,Annual Income,Purchase Score
6321,27,141,6
6322,36,74,93
6323,64,115,40
6324,22,43,77
6325,64,94,14
6326,69,97,75
6327,40,64,52
6328,47,146,92
6329,42,26,22
6330,45,140,76
6331,51,13,72
6332,62,16,87
6333,65,35,93
6334,64,33,64
6335,42,19,59
6336,27,22,9
6337,31,134,57
6338,59,48,46
6339,63,28,14
6340,47,85,8
6341,58,61,12
6342,42,129,22
6343,31,55,32
6344,52,84,8
6345,69,133,2
6346,65,57,93
6347,51,71,72
6348,27,67,24
6349,52,27,87
6350,28,117,95
6351,28,57,70
6352,38,72,35
6353,38,21,88
6354,39,43,19
6355,62,111,80
6356,24,96,53
6357,34,34,99
6358,19,141,89
6359,29,58,18
6360,59,87,59
6361,35,145,36
6362,28,64,2
6363,33,27,91
6364,66,44,85
6365,68,16,18
6366,35,22,52
6367,52,135,45
6368,43,121,79
6369,33,78,55
6370,23,109,69
6371,61,99,100
6372,60,51,30
6373,64,118,52
6374,64,119,33
6375,65,35,30
6376,59,85,59
6377,29,41,10
6378,30,100,99
6379,21,134,5
6380,56,135,26
6381,19,61,6
6382,43,112,48
6383,44,114,95
6384,44,23,71
6385,32,113,59
6386,25,126,32
6387,24,57,46
6388,64,102,43
6389,63,119,78
6390,57,62,26
6391,29,12,93
6392,30,77,21
6393,60,142,46
6394,34,147,92
6395,34,61,47
6396,53,105,29
6397,38,40,1
6398,25,75,14
6399,22,100,46
6400,43,78,26
6401,33,96,70
6402,53,42,26
6403,45,77,84
6404,46,97,12
6405,64,104,54
6406,29,117,16
6407,54,62,74
6408,47,83,58
6409,40,58,9
6410,33,122,32
6411,31,123,77
6412,27,104,36
6413,24,34,7
6414,62,141,32
6415,69,148,6
6416,54,117,33
6417,46,78,70
6418,20,93,6
6419,32,94,40
6420,53,128,99
6421,64,81,54
6422,63,29,6
6423,69,36,83
6424,36,17,17
6425,30,94,42
6426,59,70,77
6427,38,12,39
6428,54,16,52
6429,44,13,13
6430,69,142,20
6431,46,148,56
6432,37,134,90
6433,42,24,45
6434,23,22,25
6435,53,127,90
6436,19,16,23
6437,39,113,4
6438,49,15,41
6439,33,73,91
6440,35,39,42
6441,22,31,31
6442,53,127,87
6443,47,93,5
6444,62,142,73
6445,36,99,66
6446,40,130,6
6447,51,115,28
6448,30,78,33
6449,60,104,6
6450,46,86,80
6451,53,10,76
6452,39,71,57
6453,69,27,84
6454,69,57,30
6455,64,146,72
6456,53,10,44
6457,26,146,46
6458,56,116,76
6459,68,139,80
6460,36,47,71
6461,55,49,72
6462,23,91,72
6463,69,25,39
6464,64,136,29
6465,32,126,61
6466,37,102,70
6467,26,143,16
6468,49,12,4
6469,21,23,80
6470,67,75,0
6471,35,104,79
6472,22,95,80
6473,37,123,93
6474,40,138,30
6475,28,24,34
6476,54,46,71
6477,39,36,29
6478,21,21,84
6479,46,76,14
6480,61,39,97
6481,51,105,55
6482,30,144,59
6483,59,43,26
6484,26,41,1
6485,59,126,73
6486,48,48,63
6487,24,105,4
6488,21,140,90
6489,36,52,67
6490,59,90,12
6491,47,12,80
6492,48,83,84
6493,52,126,22
6494,38,72,96
6495,48,120,49
6496,36,49,78
6497,48,27,77
6498,49,76,72
6499,19,112,36
6500,69,147,29
6501,27,55,92
6502,19,64,22
6503,19,84,33
6504,41,106,63
6505,34,35,54
6506,49,31,70
6507,33,35,8
6508,33,82,3
6509,63,124,65
6510,56,60,90
6511,48,122,32
6512,60,21,31
6513,41,12,43
6514,18,129,36
6515,28,144,90
6516,38,143,91
6517,21,91,66
6518,24,54,59
6519,43,136,58
6520,64,95,35
6521,67,124,48
6522,29,18,50
6523,48,21,7
6524,34,125,49
6525,50,97,40
6526,28,71,100
6527,45,113,37
6528,49,82,85
6529,18,86,77
6530,64,49,78
6531,45,144,54
6532,59,26,67
6533,24,128,17
6534,19,135,64
6535,59,33,63
6536,41,11,11
6537,21,101,40
6538,61,126,41
6539,36,62,59
6540,43,55,49
6541,28,54,80
6542,57,18,82
6543,67,15,35
6544,60,60,47
6545,28,128,70
6546,62,44,72
6547,20,91,7
6548,29,34,24
6549,20,148,6
6550,59,26,7
6551,44,45,87
6552,66,105,80
6553,19,30,75
6554,66,27,30
6555,33,10,11
6556,19,145,56
6557,47,60,65
6558,37,88,11
6559,55,45,26
6560,45,71,45
6561,42,138,6
6562,49,94,60
6563,27,51,57
6564,59,10,57
6565,57,63,12
6566,50,109,52
6567,30,48,99
6568,58,16,64
6569,59,130,48
6570,64,54,34
6571,54,83,93
6572,33,129,94
6573,62,81,16
6574,39,147,71
6575,37,55,66
6576,67,132,9
6577,60,127,33
6578,44,84,85
6579,58,15,3
6580,33,30,95
6581,51,112,28
6582,49,97,45
6583,43,108,74
6584,42,71,45
6585,19,116,76
6586,29,92,58
6587,57,65,60
6588,26,31,67
6589,29,77,65
6590,43,19,33
6591,26,75,85
6592,27,17,4
6593,49,132,8
6594,51,47,19
6595,65,132,20
6596,37,71,16
6597,56,147,11
6598,19,54,91
6599,18,74,81
6600,68,76,66
6601,53,146,4
6602,41,142,59
6603,44,115,52
6604,19,147,51
6605,48,149,77
6606,31,91,47
6607,19,67,89
6608,46,140,18
6609,32,78,16
6610,29,98,53
6611,54,73,67
6612,45,81,34
6613,37,26,87
6614,56,82,40
6615,41,79,12
6616,38,122,32
6617,27,30,14
6618,63,144,62
6619,31,16,14
6620,54,120,30
6621,35,36,27
6622,41,17,9
6623,31,37,56
6624,51,56,70
6625,29,95,32
6626,39,19,6
6627,23,123,4
6628,53,42,89
6629,62,144,79
6630,53,140,56
6631,39,23,71
6632,31,55,85
6633,33,70,97
6634,53,22,39
6635,42,25,27
6636,49,142,35
6637,50,47,55
6638,62,47,46
6639,53,112,70
6640,37,65,39
6641,35,72,58
6642,55,129,42
6643,20,57,91
6644,40,114,65
6645,49,68,8
6646,62,86,5
6647,33,136,64
6648,22,64,2
6649,21,64,73
6650,38,138,36
6651,57,145,86
6652,68,136,32
6653,31,141,8
6654,56,94,52
6655,48,124,76
6656,31,67,91
6657,23,46,50
6658,29,58,70
6659,33,76,25
6660,34,28,15
6661,62,138,39
6662,40,38,89
6663,31,96,50
6664,24,42,38
6665,63,128,54
6666,49,142,95
6667,32,80,35
6668,61,143,64
6669,34,31,84
6670,58,86,76
6671,64,13,89
6672,61,81,44
6673,51,137,8
6674,22,54,36
6675,62,145,86
6676,44,102,0
6677,69,14,65
6678,40,113,62
6679,57,90,42
6680,31,96,27
6681,32,146,99
6682,60,139,30
6683,50,72,68
6684,48,60,100
6685,52,125,88
6686,34,122,7
6687,45,40,33
6688,36,16,48
6689,63,12,95
6690,40,60,57
6691,49,65,74
6692,57,82,46
6693,30,19,24
6694,37,70,2
6695,52,59,44
6696,22,131,51
6697,26,10,95
6698,46,47,98
6699,23,88,95
6700,42,98,33
6701,48,91,100
6702,39,76,68
6703,19,26,91
6704,62,136,91
6705,22,121,7
6706,44,145,26
6707,42,69,79
6708,25,49,62
6709,18,98,81
6710,37,50,24
6711,61,149,57
6712,40,124,47
6713,49,109,0
6714,28,126,7
6715,56,98,20
6716,64,102,97
6717,41,148,87
6718,28,69,100
6719,46,77,89
6720,43,87,77
6721,33,55,28
6722,52,47,29
6723,37,26,2
6724,63,75,6
6725,20,45,99
6726,18,83,10
6727,64,16,31
6728,18,25,58
6729,34,23,11
6730,19,89,78
6731,46,34,37
6732,37,114,23
6733,23,13,64
6734,25,136,17
6735,46,65,45
6736,65,15,55
6737,68,138,62
6738,50,138,6
6739,20,124,65
6740,52,66,39
6741,22,74,53
6742,44,74,30
6743,61,112,96
6744,29,30,51
6745,37,42,93
6746,62,31,30
6747,37,119,33
6748,26,13,6
6749,56,149,88
6750,21,83,15
6751,68,128,21
6752,36,102,99
6753,55,74,52
6754,44,74,90
6755,62,19,16
6756,60,56,3
6757,30,75,60
6758,30,58,98
6759,39,31,85
6760,45,95,51
6761,69,35,34
6762,64,146,43
6763,62,104,14
6764,39,116,60
6765,60,143,43
6766,36,23,20
6767,25,80,76
6768,69,84,46
6769,25,129,74
6770,59,121,48
6771,43,60,52
6772,65,139,26
6773,68,45,30
6774,43,127,43
6775,40,13,31
6776,60,15,29
6777,30,119,17
6778,45,108,62
6779,26,131,15
6780,37,126,34
6781,36,105,61
6782,65,76,8
6783,56,129,61
6784,68,24,38
6785,29,26,50
6786,32,27,100
6787,48,124,9
6788,31,85,51
6789,28,97,11
6790,43,100,71
6791,59,57,61
6792,44,24,2
6793,28,132,82
6794,55,136,10
6795,51,107,7
6796,60,93,89
6797,36,50,22
6798,23,105,9
6799,63,77,17
6800,69,14,75
6801,55,62,38
6802,66,131,25
6803,59,145,10
6804,45,31,9
6805,18,115,2
6806,52,16,61
6807,57,55,70
6808,25,39,60
6809,69,135,3
6810,64,110,60
6811,24,88,7
6812,28,142,12
6813,56,76,11
6814,21,32,34
6815,42,83,53
6816,29,14,50
6817,43,91,42
6818,55,34,99
6819,63,17,65
6820,29,11,14
6821,60,31,48
6822,68,81,33
6823,54,96,38
6824,63,81,25
6825,41,77,68
6826,33,73,47
6827,30,103,88
6828,42,28,50
6829,69,137,97
6830,21,96,3
6831,28,91,97
6832,49,96,26
6833,66,106,41
6834,24,61,55
6835,63,91,92
6836,28,106,68
6837,45,144,17
6838,58,124,60
6839,40,101,3
6840,62,10,0
6841,40,72,49
6842,67,28,83
6843,45,40,69
6844,60,86,19
6845,64,130,19
6846,43,33,45
6847,42,78,26
6848,46,68,25
6849,36,123,31
6850,50,110,9
6851,53,21,81
6852,31,128,11
6853,31,148,73
6854,52,106,87
6855,47,66,23
6856,45,51,50
6857,34,107,37
6858,20,40,45
6859,33,11,88
6860,63,41,7
6861,47,147,54
6862,69,114,77
6863,46,145,30
6864,62,84,87
6865,32,114,15
6866,63,136,19
6867,42,18,37
6868,68,24,14
6869,55,106,77
6870,59,114,75
6871,64,72,33
6872,69,30,71
6873,55,14,18
6874,40,134,68
6875,42,94,90
6876,59,122,62
6877,24,89,76
6878,39,125,31
6879,34,106,94
6880,35,30,36
6881,66,89,65
6882,58,48,6
6883,27,130,47
6884,27,133,10
6885,24,15,74
6886,65,65,86
6887,67,58,30
6888,55,101,43
6889,44,138,44
6890,69,74,71
6891,50,37,55
6892,18,109,31
6893,61,81,20
6894,51,74,30
6895,21,60,0
6896,34,58,76
6897,21,83,10
6898,60,21,92
6899,43,113,67
6900,21,90,35
6901,18,136,78
6902,24,23,58
6903,47,43,66
6904,67,57,55
6905,26,70,50
6906,52,44,28
6907,25,128,84
6908,41,74,1
6909,36,68,5
6910,53,45,30
6911,67,51,53
6912,69,78,87
6913,60,116,39
6914,44,48,16
6915,49,78,4
6916,31,21,1
6917,35,92,57
6918,45,45,11
6919,46,135,4
6920,33,72,59
6921,52,85,40
6922,64,91,19
6923,48,60,71
6924,21,52,0
6925,54,43,55
6926,34,106,69
6927,56,58,55
6928,65,134,53
6929,63,66,10
6930,43,102,2
6931,65,118,94
6932,56,14,27
6933,58,33,4
6934,21,68,89
6935,47,47,15
6936,47,19,30
6937,39,135,27
6938,28,20,6
6939,19,33,8
6940,61,97,38
6941,29,123,98
6942,47,30,42
6943,53,19,26
6944,35,143,75
6945,43,75,88
6946,24,131,92
6947,18,141,94
6948,43,32,97
6949,40,22,32
6950,43,25,90
6951,62,50,55
6952,23,10,1
6953,23,120,13
6954,61,21,12
6955,25,128,23
6956,41,29,68
6957,39,45,33
6958,36,88,86
6959,54,117,18
6960,35,105,29
6961,48,68,48
6962,54,29,42
6963,47,135,15
6964,59,106,51
6965,50,71,97
6966,27,140,48
6967,54,102,10
6968,29,100,77
6969,47,142,46
6970,44,132,78
6971,56,95,34
6972,26,127,70
6973,38,35,28
6974,29,127,53
6975,46,10,85
6976,50,16,22
6977,60,85,23
6978,32,96,98
6979,19,103,9
6980,69,70,60
6981,56,38,7
6982,61,104,47
6983,35,27,75
6984,20,50,92
6985,24,141,28
6986,60,50,86
6987,35,132,25
6988,61,31,36
6989,55,89,95
6990,54,139,51
6991,50,45,37
6992,61,29,5
6993,48,76,7
6994,28,129,16
6995,21,64,75
6996,35,75,61
6997,21,35,85
6998,66,139,77
6999,51,65,33
7000,46,43,18
7001,41,65,69
7002,39,64,81
7003,19,29,99
7004,61,59,36
7005,23,93,37
7006,59,62,14
7007,42,120,39
7008,38,121,8
7009,33,78,52
7010,48,11,69
7011,31,25,65
7012,56,103,79
7013,45,54,51
7014,49,135,0
7015,45,33,29
7016,68,124,96
7017,66,132,0
7018,26,148,38
7019,62,87,15
7020,39,126,16
7021,49,89,81
7022,22,59,21
7023,40,94,85
7024,22,13,98
7025,59,70,30
7026,49,120,39
7027,27,87,26
7028,56,92,35
7029,32,142,3
7030,24,109,68
7031,46,40,24
7032,64,128,94
7033,20,103,77
7034,36,39,29
7035,27,64,46
7036,45,114,11
7037,46,50,26
7038,32,83,44
7039,52,86,87
7040,23,94,62
7041,29,113,54
7042,64,88,29
7043,55,93,81
7044,30,142,13
7045,46,133,55
7046,36,41,18
7047,20,15,85
7048,25,103,25
7049,25,35,70
7050,37,46,91
7051,64,22,37
7052,21,102,68
7053,68,34,35
7054,38,29,17
7055,20,81,56
7056,62,124,77
7057,25,136,22
7058,40,35,13
7059,33,63,95
7060,30,148,68
7061,20,134,21
7062,65,20,27
7063,26,36,42
7064,31,103,75
7065,30,92,17
7066,24,43,99
7067,32,47,94
7068,24,96,76
7069,55,74,83
7070,51,140,35
7071,58,61,6
7072,39,39,22
7073,41,122,33
7074,66,17,95
7075,54,81,20
7076,61,41,69
7077,18,104,79
7078,27,50,98
7079,60,84,46
7080,33,54,52
7081,63,22,83
7082,25,28,40
7083,66,62,74
7084,42,146,31
7085,67,12,13
7086,29,105,87
7087,42,145,94
7088,34,23,16
7089,43,129,24
7090,63,140,63
7091,65,22,72
7092,31,81,85
7093,58,91,47
7094,53,66,34
7095,40,16,36
7096,60,121,54
7097,23,57,16
7098,64,89,27
7099,22,128,0
7100,60,129,52
7101,42,69,72
7102,35,42,54
7103,30,124,60
7104,60,137,12
7105,31,12,46
7106,45,13,63
7107,35,109,31
7108,45,13,27
7109,68,51,52
7110,44,18,30
7111,49,60,7
7112,64,106,71
7113,26,29,97
7114,57,31,86
7115,49,36,73
7116,37,52,100
7117,45,140,24
7118,50,103,32
7119,21,17,67
7120,63,95,6
7121,51,98,96
7122,65,147,65
7123,20,122,45
7124,43,30,95
7125,25,18,4
7126,23,45,16
7127,33,45,75
7128,41,82,51
7129,65,10,11
7130,56,78,61
7131,47,46,34
7132,62,81,61
7133,30,116,20
7134,22,105,84
7135,42,93,65
7136,37,52,52
7137,35,46,20
7138,64,34,14
7139,35,82,74
7140,19,51,73
7141,27,11,81
7142,62,145,22
7143,67,105,30
7144,64,70,53
7145,29,23,54
7146,64,122,25
7147,30,86,52
7148,67,30,65
7149,64,73,38
7150,28,66,6
7151,36,128,87
7152,52,61,38
7153,56,104,31
7154,43,149,25
7155,63,98,86
7156,31,19,77
7157,62,61,28
7158,61,43,24
7159,41,124,55
7160,58,145,30
7161,18,134,65
7162,68,52,1
7163,60,38,86
7164,39,115,46
7165,40,129,74
7166,36,90,28
7167,35,40,98
7168,29,137,48
7169,45,47,72
7170,45,110,31
7171,50,141,29
7172,36,139,14
7173,45,21,61
7174,69,44,77
7175,66,119,16
7176,54,81,21
7177,43,119,29
7178,52,70,80
7179,51,57,15
7180,52,80,51
7181,57,143,7
7182,33,77,63
7183,55,31,38
7184,30,41,30
7185,40,132,11
7186,39,31,32
7187,33,119,57
7188,45,24,11
7189,65,133,24
7190,52,53,37
7191,62,124,47
7192,63,18,81
7193,25,43,82
7194,61,82,54
7195,39,54,2
7196,38,81,98
7197,43,67,68
7198,57,124,34
7199,38,28,50
7200,42,25,26
7201,58,84,36
7202,18,115,84
7203,23,145,15
7204,40,83,91
7205,68,27,24
7206,40,52,32
7207,60,59,61
7208,60,12,16
7209,40,68,42
7210,49,37,29
7211,47,55,40
7212,30,73,3
7213,60,79,65
7214,35,56,59
7215,40,144,8
7216,32,115,30
7217,50,90,88
7218,38,60,100
7219,56,38,99
7220,40,122,68
7221,44,137,23
7222,62,99,23
7223,61,34,92
7224,35,50,44
7225,41,78,94
7226,68,13,36
7227,64,114,57
7228,57,40,82
7229,68,140,22
7230,59,126,34
7231,24,99,62
7232,67,75,5
7233,65,97,5
7234,37,33,100
7235,44,108,29
7236,23,114,0
7237,44,28,62
7238,26,75,7
7239,62,69,27
7240,48,124,88
7241,38,24,32
7242,43,94,52
7243,57,97,37
7244,65,16,51
7245,62,15,77
7246,30,134,10
7247,66,42,1
7248,40,67,52
7249,37,119,93
7250,54,51,93
7251,45,103,67
7252,34,138,76
7253,45,88,6
7254,58,104,66
7255,19,120,8
7256,42,106,77
7257,67,128,62
7258,58,78,10
7259,23,142,36
7260,28,61,13
7261,55,131,18
7262,23,38,7
7263,62,145,6
7264,28,113,58
7265,31,10,62
7266,19,38,6
7267,57,78,54
7268,20,62,2
7269,52,133,66
7270,50,97,17
7271,41,92,44
7272,36,21,96
7273,35,61,100
7274,66,138,91
7275,69,144,35
7276,41,136,15
7277,62,80,78
7278,52,26,28
7279,18,12,58
7280,53,38,17
7281,42,31,48
7282,62,63,45
7283,66,116,82
7284,60,78,28
7285,51,129,69
7286,42,56,49
7287,33,29,54
7288,51,30,26
7289,46,10,6
7290,36,26,90
7291,40,60,82
7292,36,23,80
7293,42,68,40
7294,33,92,10
7295,68,59,4
7296,26,133,65
7297,18,43,55
7298,59,15,11
7299,36,118,41
7300,50,58,74
7301,51,15,9
7302,33,126,27
7303,61,127,6
7304,57,16,13
7305,35,106,76
7306,51,127,68
7307,42,138,60
7308,62,36,50
7309,23,125,41
7310,38,140,7
7311,23,67,49
7312,49,98,0
7313,58,106,68
7314,65,26,10
7315,60,110,47
7316,56,38,9
7317,48,111,14
7318,59,132,46
7319,27,63,92
7320,47,36,24
7321,69,111,5
7322,35,126,10
7323,41,113,16
7324,69,54,14
7325,26,123,15
7326,48,96,55
7327,32,40,65
7328,21,46,35
7329,57,45,82
7330,26,128,37
7331,62,14,84
7332,26,61,74
7333,43,58,2
7334,21,15,97
7335,34,132,17
7336,33,147,78
7337,32,127,88
7338,52,32,53
7339,69,119,78
7340,22,53,93
7341,22,50,16
7342,37,59,81
7343,32,61,94
7344,35,79,81
7345,64,118,98
7346,19,127,12
7347,46,118,62
7348,30,104,13
7349,21,53,58
7350,59,76,35
7351,62,76,17
7352,27,27,4
7353,48,69,13
7354,58,83,24
7355,25,58,43
7356,20,24,38
7357,65,82,11
7358,63,57,60
7359,26,81,61
7360,47,122,52
7361,28,138,52
7362,52,144,27
7363,54,62,34
7364,59,27,64
7365,30,21,2
7366,53,57,42
7367,30,39,49
7368,29,106,70
7369,54,16,8
7370,27,101,35
7371,26,122,22
7372,69,12,87
7373,24,116,73
7374,19,72,49
7375,40,143,54
7376,56,111,11
7377,57,24,82
7378,56,100,31
7379,38,90,23
7380,40,70,85
7381,46,129,66
7382,31,70,26
7383,43,62,60
7384,68,35,18
7385,22,124,72
7386,48,49,50
7387,42,97,63
7388,48,125,76
7389,67,145,1
7390,37,30,35
7391,61,52,92
7392,34,30,10
7393,62,140,97
7394,19,40,67
7395,42,36,67
7396,30,82,63
7397,56,106,0
7398,45,99,88
7399,59,53,25
7400,23,52,10
7401,20,40,86
7402,52,126,1
7403,35,85,82
7404,28,43,92
7405,37,89,39
7406,22,13,3
7407,36,81,79
7408,39,107,36
7409,36,119,60
7410,64,37,90
7411,33,139,4
7412,41,26,14
7413,58,67,86
7414,21,136,66
7415,32,18,81
7416,42,40,25
7417,61,97,5
7418,52,71,43
7419,31,28,57
7420,66,90,80
7421,36,116,45
7422,55,64,41
7423,53,121,47
7424,24,132,26
7425,47,74,19
7426,36,133,69
7427,66,12,34
7428,42,147,75
7429,33,30,47
7430,64,46,66
7431,57,24,67
7432,68,96,51
7433,25,129,67
7434,35,146,3
7435,45,53,38
7436,33,48,20
7437,69,142,65
7438,36,34,15
7439,59,65,6
7440,34,130,82
7441,62,99,96
7442,30,73,8
7443,24,98,100
7444,44,121,16
7445,27,85,90
7446,51,146,96
7447,53,147,11
7448,42,19,56
7449,23,71,44
7450,41,99,10
7451,35,69,12
7452,40,116,30
7453,23,47,76
7454,46,143,25
7455,42,56,62
7456,34,142,30
7457,63,87,21
7458,41,62,5
7459,28,71,19
7460,43,32,84
7461,68,53,9
7462,51,61,82
7463,45,55,34
7464,20,93,25
7465,28,56,70
7466,55,100,36
7467,31,61,7
7468,68,33,4
7469,43,98,43
7470,65,73,99
7471,38,128,91
7472,56,73,66
7473,47,95,71
7474,25,65,78
7475,68,68,90
7476,37,142,48
7477,65,134,35
7478,49,56,79
7479,39,130,25
7480,24,111,44
7481,26,53,60
7482,62,24,43
7483,18,114,3
7484,46,60,75
7485,25,62,80
7486,21,43,57
7487,52,133,25
7488,20,86,94
7489,62,145,78
7490,57,132,97
7491,24,79,28
7492,44,30,8
7493,18,117,77
7494,44,117,35
7495,33,144,3
7496,55,99,58
7497,24,88,36
7498,61,51,87
7499,40,61,80
7500,58,111,12
7501,28,114,19
7502,59,88,16
7503,50,121,50
7504,67,113,90
7505,53,25,54
7506,54,105,32
7507,58,46,20
7508,34,55,80
7509,52,11,21
7510,65,128,24
7511,22,96,66
7512,65,103,90
7513,49,12,90
7514,20,120,11
7515,69,10,14
7516,64,114,83
7517,52,31,85
7518,69,143,1
7519,31,74,3
7520,65,30,44
7521,48,13,12
7522,48,140,54
7523,34,122,31
7524,41,39,21
7525,69,40,88
7526,40,29,90
7527,35,63,54
7528,67,135,16
7529,31,24,69
7530,67,66,50
7531,32,88,79
7532,32,23,7
7533,23,100,60
7534,44,23,96
7535,32,108,9
7536,67,42,97
7537,53,10,18
7538,25,43,13
7539,32,28,66
7540,20,13,54
7541,64,86,60
7542,30,67,55
7543,58,146,62
7544,51,112,86
7545,41,76,10
7546,57,125,46
7547,49,129,5
7548,49,31,33
7549,47,121,64
7550,69,84,98
7551,66,145,88
7552,30,41,63
7553,18,76,92
7554,51,13,86
7555,32,39,81
7556,61,22,77
7557,31,30,80
7558,46,50,65
7559,51,130,30
7560,35,28,82
7561,24,57,95
7562,46,95,61
7563,48,72,53
7564,42,46,91
7565,55,40,7
7566,31,83,41
7567,25,116,40
7568,44,112,58
7569,19,119,39
7570,34,29,21
7571,54,148,23
7572,31,95,37
7573,42,53,1
7574,47,91,40
7575,46,73,18
7576,37,131,1
7577,38,96,91
7578,39,74,95
7579,52,64,61
7580,54,83,82
7581,33,126,15
7582,67,138,93
7583,66,146,21
7584,60,104,13
7585,34,108,55
7586,33,121,64
7587,19,61,44
7588,21,42,53
7589,38,13,65
7590,56,96,85
7591,51,84,45
7592,47,18,32
7593,23,73,78
7594,34,39,49
7595,56,145,21
7596,42,142,39
7597,22,85,38
7598,22,138,40
7599,37,24,74
7600,33,98,67
7601,68,137,6
7602,58,35,84
7603,54,70,70
7604,57,132,3
7605,26,76,75
7606,22,35,90
7607,59,92,58
7608,19,117,80
7609,26,120,83
7610,60,69,94
7611,53,48,25
7612,39,132,30
7613,39,45,98
7614,39,30,72
7615,51,127,68
7616,46,57,51
7617,55,35,71
7618,63,45,20
7619,50,137,15
7620,35,24,50
7621,24,88,15
7622,18,143,17
7623,50,37,46
7624,18,145,55
7625,41,129,27
7626,21,97,81
7627,21,40,77
7628,35,56,55
7629,44,43,36
7630,60,11,15
7631,49,115,84
7632,50,103,64
7633,45,81,59
7634,59,61,60
7635,58,144,10
7636,53,99,74
7637,23,101,65
7638,33,87,31
7639,51,134,18
7640,40,140,55
7641,67,59,4
7642,59,102,2
7643,41,133,27
7644,66,63,89
7645,30,143,86
7646,35,87,93
7647,30,87,71
7648,66,29,99
7649,54,100,28
7650,60,108,76
7651,56,65,58
7652,59,11,24
7653,34,114,21
7654,32,121,96
7655,35,33,100
7656,40,118,70
7657,68,77,22
7658,47,123,69
7659,51,93,78
7660,21,58,78
7661,20,41,39
7662,24,70,97
7663,35,138,13
7664,59,111,28
7665,24,44,15
7666,57,60,92
7667,23,54,86
7668,39,86,9
7669,18,122,46
7670,21,74,3
7671,63,23,11
7672,66,102,41
7673,69,140,97
7674,67,33,3
7675,60,74,83
7676,46,147,91
7677,38,22,91
7678,43,109,5
7679,31,147,13
7680,26,108,34
7681,64,64,46
7682,29,72,57
7683,59,80,64
7684,68,108,18
7685,68,75,56
7686,23,88,64
7687,37,82,12
7688,41,56,7
7689,44,90,17
7690,55,135,34
7691,25,61,86
7692,18,32,25
7693,66,149,37
7694,66,30,83
7695,41,73,65
7696,64,81,25
7697,24,139,56
7698,36,78,99
7699,39,77,24
7700,52,137,29
7701,47,116,81
7702,46,118,6
7703,39,81,26
7704,28,112,10
7705,37,74,100
7706,46,143,7
7707,68,121,10
7708,58,88,87
7709,59,135,29
7710,51,130,93
7711,18,96,14
7712,48,57,55
7713,47,97,34
7714,65,77,38
7715,35,110,23
7716,34,26,7
7717,55,47,42
7718,31,147,41
7719,40,63,83
7720,42,143,40
7721,32,143,46
7722,63,61,25
7723,39,24,51
7724,20,77,87
7725,36,121,21
7726,61,113,4
7727,51,16,14
7728,52,60,35
7729,67,67,100
7730,18,118,62
7731,69,120,92
7732,38,40,78
7733,46,101,90
7734,23,115,48
7735,54,22,54
7736,18,128,71
7737,68,124,59
7738,18,66,56
7739,44,135,28
7740,38,63,18
7741,33,142,94
7742,61,28,72
7743,57,86,9
7744,43,78,100
7745,33,53,9
7746,45,47,96
7747,18,71,88
7748,53,31,56
7749,27,82,53
7750,60,134,55
7751,34,14,67
7752,40,63,68
7753,24,95,86
7754,61,12,54
7755,24,47,68
7756,61,82,71
7757,32,47,80
7758,51,134,0
7759,63,79,11
7760,62,74,34
7761,21,34,77
7762,31,25,81
7763,31,24,73
7764,33,140,78
7765,24,46,32
7766,49,134,82
7767,36,122,97
7768,19,10,24
7769,27,80,15
7770,67,112,7
7771,34,28,34
7772,54,61,84
7773,29,127,82
7774,23,116,45
7775,39,64,10
7776,49,23,60
7777,58,22,43
7778,37,93,10
7779,18,99,10
7780,64,36,21
7781,23,98,84
7782,36,146,90
7783,35,50,81
7784,23,57,61
7785,62,21,47
7786,50,147,93
7787,40,15,62
7788,40,50,50
7789,43,15,44
7790,30,139,32
7791,24,24,84
7792,32,25,59
7793,61,94,1
7794,44,19,12
7795,43,147,65
7796,50,147,56
7797,32,28,42
7798,53,77,44
7799,62,51,30
7800,44,149,9
7801,22,93,22
7802,19,143,85
7803,50,62,28
7804,33,107,96
7805,40,51,30
7806,55,39,77
7807,33,18,73
7808,31,43,17
7809,46,97,10
7810,43,59,46
7811,52,85,2
7812,32,55,1
7813,20,55,53
7814,40,135,71
7815,46,26,30
7816,51,75,7
7817,50,113,42
7818,58,14,47
7819,58,132,1
7820,40,134,21
7821,24,121,4
7822,20,25,6
7823,49,90,19
7824,48,100,91
7825,35,144,76
7826,60,145,1
7827,24,81,31
7828,58,105,89
7829,18,120,2
7830,31,91,40
7831,69,47,41
7832,49,63,76
7833,23,85,84
7834,56,24,44
7835,27,125,100
7836,24,18,86
7837,43,17,70
7838,51,119,16
7839,47,60,91
7840,53,40,46
7841,38,111,93
7842,34,12,68
7843,50,108,23
7844,27,92,70
7845,68,52,33
7846,64,38,49
7847,59,19,41
7848,68,149,32
7849,29,55,26
7850,33,39,77
7851,58,103,58
7852,49,41,18
7853,32,56,75
7854,44,97,2
7855,45,72,70
7856,34,140,98
7857,63,32,24
7858,67,83,14
7859,19,59,82
7860,53,133,59
7861,67,22,82
7862,24,135,22
7863,30,38,10
7864,32,130,58
7865,42,99,84
7866,40,142,33
7867,39,87,6
7868,43,118,43
7869,50,23,90
7870,28,145,63
7871,27,57,22
7872,42,33,57
7873,54,88,19
